Scraped_Date,Scraped_Time,brand,brandless_name,product_id,product_name,skus,display_name,auto_delivery_price,recommended_retail_price,rrp_discount_price,single_order_price
02/15/2023, 14:55:45,Rosewood,Charcuterie Deli Board Dog Treats,rosewood-charcuterie-deli-board-dog-treats,Rosewood Charcuterie Deli Board Dog Treats,ERW90439,200g,14.23,21.99,35,14.23
02/15/2023, 14:55:45,Wagalot,Cannamite Dog Cookie Treats,wagalot-cannamite-dog-cookie-treats,Wagalot Cannamite Dog Cookie Treats,CMCBX26,260g,8.29,13.99,41,8.29
02/15/2023, 14:55:45,Wagalot,Turkey And Cranberry Cookies,wagalot-turkey-and-cranberry-cookies,Wagalot Turkey And Cranberry Cookies,YXTC220,220g,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Turkey And Cranberry Cookies,wagalot-turkey-and-cranberry-cookies,Wagalot Turkey And Cranberry Cookies,YXTC220MS,60 X 200g,839.4,839.4,0,839.4
02/15/2023, 14:55:45,Bil Jac,Dessert Jacs,bil-jac-dessert-jacs,Bil Jac Dessert Jacs,BJACDESSERT,large,6.33,11.95,47,6.33
02/15/2023, 14:55:45,Himalayan Dog Chew,Yaky Charms,himalayan-yaky-charms,Himalayan Yaky Charms,YAKYCHARMS,small,4.95,4.95,0,4.95
02/15/2023, 14:55:45,Rosewood,Luxury Deli Advent Calendar Dog Treats,rosewood-luxury-deli-advent-calendar-dog-treats,Rosewood Luxury Deli Advent Calendar Dog Treats,ERW90411,100g,14.49,14.49,0,14.49
02/15/2023, 14:55:45,Schmackos,Strapz Dog Treat Bbq Lamb,schmackos-strapz-dog-treat-bbq-lamb,Schmackos Strapz Dog Treat Bbq Lamb,M413439,200g,4.8,7.0,31,4.8
02/15/2023, 14:55:45,Schmackos,Strapz Dog Treat Bbq Lamb,schmackos-strapz-dog-treat-bbq-lamb,Schmackos Strapz Dog Treat Bbq Lamb,M413439MS,8 X 200g,52.0,56.0,7,52.0
02/15/2023, 14:55:45,Huds and Toke,Doggy Vovo,huds-and-toke-doggy-vovo,Huds And Toke Doggy Vovo,55HT0447,4 pack,9.5,9.5,0,9.5
02/15/2023, 14:55:45,Huds and Toke,Crazy Dog Bones,huds-and-toke-crazy-dog-bones,Huds And Toke Crazy Dog Bones,55HT0252,4 pack,9.5,9.5,0,9.5
02/15/2023, 14:55:45,Huds and Toke,Doggy Cookie Mix,huds-and-toke-doggy-cookie-mix,Huds And Toke Doggy Cookie Mix,55HT0303,4 pack,9.5,9.5,0,9.5
02/15/2023, 14:55:45,Huds and Toke,Woof Large Bone Cookie,huds-and-toke-woof-large-bone-cookie,Huds And Toke Woof Large Bone Cookie,55HT0313,1 pack,9.5,9.5,0,9.5
02/15/2023, 14:55:45,LICKABLES,1 Lamb Bites Dog Treats,lickables-1-lamb-bites-dog-treats,Lickables 1 Lamb Bites Dog Treats,L3870,100g,8.66,13.95,38,8.66
02/15/2023, 14:55:45,LICKABLES,1 Lamb Bites Dog Treats,lickables-1-lamb-bites-dog-treats,Lickables 1 Lamb Bites Dog Treats,L3870MS,12 X 100g,167.4,167.4,0,167.4
02/15/2023, 14:55:45,Rosewood,Christmas Dinner Dog Stocking Treats,rosewood-christmas-dinner-dog-stocking-treats,Rosewood Christmas Dinner Dog Stocking Treats,ERW90510,each,19.99,19.99,0,19.99
02/15/2023, 14:55:45,Wagalot,Mix And Zap Double Carob Chip Cookie Mix,wagalot-mix-and-zap-double-carob-chip-cookie-mix,Wagalot Mix And Zap Double Carob Chip Cookie Mix,MZDCC02,200g,5.95,7.5,21,5.95
02/15/2023, 14:55:45,Schmackos,Kebabs Bbq And Lamb Flavour Dog Treats,schmackos-kebabs-bbq-and-lamb-flavour-dog-treats,Schmackos Kebabs Bbq And Lamb Flavour Dog Treats,M441828S,7 pieces,4.0,6.0,33,4.0
02/15/2023, 14:55:45,Schmackos,Kebabs Bbq And Lamb Flavour Dog Treats,schmackos-kebabs-bbq-and-lamb-flavour-dog-treats,Schmackos Kebabs Bbq And Lamb Flavour Dog Treats,M441828,7 x 7 pieces,27.44,42.0,35,27.44
02/15/2023, 14:55:45,Schmackos,Kebabs Bbq And Lamb Flavour Dog Treats,schmackos-kebabs-bbq-and-lamb-flavour-dog-treats,Schmackos Kebabs Bbq And Lamb Flavour Dog Treats,M441828MS,7 x 7 x 7 pieces,294.0,294.0,0,294.0
02/15/2023, 14:55:45,Plutos,For Senior Cheese Apple And Qrill Dog Treats,plutos-for-senior-cheese-apple-and-qrill-dog-treats,Plutos For Senior Cheese Apple And Qrill Dog Treats,PL303,medium,7.56,8.99,16,7.56
02/15/2023, 14:55:45,Wagalot,Mix And Zap Orange Power Cookie Mix,wagalot-mix-and-zap-orange-power-cookie-mix,Wagalot Mix And Zap Orange Power Cookie Mix,MZOPX02,200g,7.5,7.5,0,7.5
02/15/2023, 14:55:45,Wagalot,Mad Dog Red Velvet Bites Dog Treats,wagalot-mad-dog-red-velvet-bites-dog-treats,Wagalot Mad Dog Red Velvet Bites Dog Treats,MDRVCB4,400g,8.87,15.99,45,8.87
02/15/2023, 14:55:45,Pooch Treats,Happy Birthday You Old Dog,pooch-treats-happy-birthday-you-old-dog,Pooch Treats Happy Birthday You Old Dog,GCARDOLDDOG,each,6.99,9.95,30,6.99
02/15/2023, 14:55:45,Wagalot,Mix And Zap Green Power Cookie Mix,wagalot-mix-and-zap-green-power-cookie-mix,Wagalot Mix And Zap Green Power Cookie Mix,MZGPX02,200g,4.25,7.5,43,4.25
02/15/2023, 14:55:45,Wagalot,Large Christmas Bones,wagalot-large-christmas-bones,Wagalot Large Christmas Bones,YXLB02,2 pack,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Large Christmas Bones,wagalot-large-christmas-bones,Wagalot Large Christmas Bones,YXLB02MS,60 X 2 pack,839.4,839.4,0,839.4
02/15/2023, 14:55:45,TBH,Pets Cricket Pumpkin Almonds,tbh-pets-cricket-pumpkin-almonds,Tbh Pets Cricket Pumpkin Almonds,T1004,twin pack,2.5,2.5,0,2.5
02/15/2023, 14:55:45,TBH,Pets Cricket Pumpkin Almonds,tbh-pets-cricket-pumpkin-almonds,Tbh Pets Cricket Pumpkin Almonds,D1004,100g,7.49,12.0,38,7.49
02/15/2023, 14:55:45,Pooch Treats,Cheers Big Ears,pooch-treats-cheers-big-ears,Pooch Treats Cheers Big Ears,GCARDCHEERS,each,5.39,9.95,46,5.39
02/15/2023, 14:55:45,Pooch Treats,Happy Birthday Unicycle,pooch-treats-happy-birthday-unicycle,Pooch Treats Happy Birthday Unicycle,GCARDUNICYCLE,each,5.39,9.95,46,5.39
02/15/2023, 14:55:45,Wagalot,Christmas Lolly Dogs,wagalot-christmas-lolly-dogs,Wagalot Christmas Lolly Dogs,YXLD200,200g,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Christmas Lolly Dogs,wagalot-christmas-lolly-dogs,Wagalot Christmas Lolly Dogs,YXLD200MS,60 X 200g,839.4,839.4,0,839.4
02/15/2023, 14:55:45,Wagalot,Small Christmas Bones,wagalot-small-christmas-bones,Wagalot Small Christmas Bones,YXMB04,4 pack,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Small Christmas Bones,wagalot-small-christmas-bones,Wagalot Small Christmas Bones,YXMB04MS,60 X 4 pack,839.4,839.4,0,839.4
02/15/2023, 14:55:45,Pooch Treats,Happy Birthday Cutting The Cake,pooch-treats-happy-birthday-cutting-the-cake,Pooch Treats Happy Birthday Cutting The Cake,GCARDCAKE,each,5.39,9.95,46,5.39
02/15/2023, 14:55:45,Pooch Treats,Party Party Party,pooch-treats-party-party-party,Pooch Treats Party Party Party,GCARDPARTY,each,5.39,9.95,46,5.39
02/15/2023, 14:55:45,Huds and Toke,Little Doggy Donut Gift Box,huds-and-toke-little-doggy-donut-gift-box,Huds And Toke Little Doggy Donut Gift Box,55HT0578,each,14.99,14.99,0,14.99
02/15/2023, 14:55:45,Huds and Toke,Bite Me Large Bone Cookie,huds-and-toke-bite-me-large-bone-cookie,Huds And Toke Bite Me Large Bone Cookie,55HT0311,1 pack,9.5,9.5,0,9.5
02/15/2023, 14:55:45,Pooch Treats,Whos The Pup Here,pooch-treats-whos-the-pup-here,Pooch Treats Whos The Pup Here,GCARDPUP,each,6.99,9.95,30,6.99
02/15/2023, 14:55:45,SUPA SNAX,Rissoles Beef Liver And Lean Kangaroo Meat Dog Treats,supa-snax-rissoles-beef-liver-and-lean-kangaroo-meat-dog-treats,Supa Snax Rissoles Beef Liver And Lean Kangaroo Meat Dog Treats,S4800,1kg,99.99,99.99,0,99.99
02/15/2023, 14:55:45,Huds and Toke,Woofstaches,huds-and-toke-woofstaches,Huds And Toke Woofstaches,55HT0523,3 pack,9.5,9.5,0,9.5
02/15/2023, 14:55:45,Pooch Treats,Best Friends Forever,pooch-treats-best-friends-forever,Pooch Treats Best Friends Forever,GCARDBFF,each,8.46,9.95,15,8.46
02/15/2023, 14:55:45,Pooch Treats,Get Well Soon,pooch-treats-get-well-soon,Pooch Treats Get Well Soon,GCARDGETWELL,each,6.99,9.95,30,6.99
02/15/2023, 14:55:45,Pooch Treats,Happy Birthday Dog With Balloons,pooch-treats-happy-birthday-dog-with-balloons,Pooch Treats Happy Birthday Dog With Balloons,GCARDBALLOON,each,8.46,9.95,15,8.46
02/15/2023, 14:55:45,Rosewood,Pigs In Blankets Dog Treats,rosewood-pigs-in-blankets-dog-treats,Rosewood Pigs In Blankets Dog Treats,ERW90422,100g,6.99,6.99,0,6.99
02/15/2023, 14:55:45,Rosewood,Turkey Wrapped Carrot Twist Dog Treats,rosewood-turkey-wrapped-carrot-twist-dog-treats,Rosewood Turkey Wrapped Carrot Twist Dog Treats,ERW90424,100g,7.49,7.49,0,7.49
02/15/2023, 14:55:45,The Pet Project,Beef Strips Dog Treats,the-pet-project-beef-strips-dog-treats,The Pet Project Beef Strips Dog Treats,DTT1250,180g,14.99,14.99,0,14.99
02/15/2023, 14:55:45,Tidbits,Health And Vitality Bones Wild Boar,tidbits-health-and-vitality-bones-wild-boar,Tidbits Health And Vitality Bones Wild Boar,NB541516,350g,12.39,12.39,0,12.39
02/15/2023, 14:55:45,Tidbits,Health And Vitality Bones Wild Boar,tidbits-health-and-vitality-bones-wild-boar,Tidbits Health And Vitality Bones Wild Boar,NB541516MS,6 x 350g,74.34,74.34,0,74.34
02/15/2023, 14:55:45,Wagalot,Blueys Lamingtons 4 Pack Dog Treats,wagalot-blueys-lamingtons-4-pack-dog-treats,Wagalot Blueys Lamingtons 4 Pack Dog Treats,BDTLX04,each,11.99,11.99,0,11.99
02/15/2023, 14:55:45,Wagalot,Christmas Trees,wagalot-christmas-trees,Wagalot Christmas Trees,YXTR03,3 pack,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Christmas Trees,wagalot-christmas-trees,Wagalot Christmas Trees,YXTR03MS,60 X 3 pack,839.4,839.4,0,839.4
02/15/2023, 14:55:45,Wagalot,Christmas Wreaths,wagalot-christmas-wreaths,Wagalot Christmas Wreaths,YXWR03,3 pack,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Christmas Wreaths,wagalot-christmas-wreaths,Wagalot Christmas Wreaths,YXWR03MS,60 X 3 pack,839.4,839.4,0,839.4
02/15/2023, 14:55:45,Wagalot,Livermite Dog Cookie Treats,wagalot-livermite-dog-cookie-treats,Wagalot Livermite Dog Cookie Treats,LMCBX26,260g,13.99,13.99,0,13.99
02/15/2023, 14:55:45,Wagalot,Snackadoodle Doggy Snacks Dog Treats Tray,wagalot-snackadoodle-doggy-snacks-dog-treats-tray,Wagalot Snackadoodle Doggy Snacks Dog Treats Tray,SADDS225,225g,16.9,16.9,0,16.9
02/15/2023, 14:55:45,Wagalot,Snackadoodle Doggy Snacks Dog Treats Tray,wagalot-snackadoodle-doggy-snacks-dog-treats-tray,Wagalot Snackadoodle Doggy Snacks Dog Treats Tray,SADDS225MS,60 x 225g,1014.0,1014.0,0,1014.0
02/15/2023, 14:55:45,Pooch Treats,Doggy Yoghurt Bar Dog Treats,pooch-treats-doggy-yoghurt-bar-dog-treats,Pooch Treats Doggy Yoghurt Bar Dog Treats,PTDBARYOG,each,3.94,4.63,15,3.94
02/15/2023, 14:55:45,Pooch Treats,Drumstick Natural,pooch-treats-drumstick-natural,Pooch Treats Drumstick Natural,RDSTKN,small,3.49,4.95,29,3.49
02/15/2023, 14:55:45,Rosewood,Christmas Tree Dog Treats,rosewood-christmas-tree-dog-treats,Rosewood Christmas Tree Dog Treats,ERW90343,150g,14.99,14.99,0,14.99
02/15/2023, 14:55:45,Rosewood,Dog Treats Meaty Reindeers,rosewood-dog-treats-meaty-reindeers,Rosewood Dog Treats Meaty Reindeers,ERW90323,150g,12.95,12.95,0,12.95
02/15/2023, 14:55:45,SUPA SNAX,Roo Jerky Dog Treats,supa-snax-roo-jerky-dog-treats,Supa Snax Roo Jerky Dog Treats,S5751,1kg,119.99,119.99,0,119.99
02/15/2023, 14:55:45,Beasty,Organ Bites,beasty-organ-bites,Beasty Organ Bites,BOB,85g,15.99,15.99,0,15.99
02/15/2023, 14:55:45,Beasty,Wagyu Cuts,beasty-wagyu-cuts,Beasty Wagyu Cuts,BWC,85g,19.99,19.99,0,19.99
02/15/2023, 14:55:45,SUPA SNAX,Trail Mix Dog Treats,supa-snax-trail-mix-dog-treats,Supa Snax Trail Mix Dog Treats,S5745,200g,24.99,24.99,0,24.99
02/15/2023, 14:55:45,Barkly,Tuna Salmon And Spinach Dog Treats,barkly-tuna-salmon-and-spinach-dog-treats,Barkly Tuna Salmon And Spinach Dog Treats,PCTSS60,60gms,4.3,7.0,39,4.3
02/15/2023, 14:55:45,Barkly,Tuna Salmon And Spinach Dog Treats,barkly-tuna-salmon-and-spinach-dog-treats,Barkly Tuna Salmon And Spinach Dog Treats,PCTSS150,150gms,9.23,15.0,38,9.23
02/15/2023, 14:55:45,Blackdog,Osteo Tubes,blackdog-osteo-tubes,Blackdog Osteo Tubes,B155,5inch,2.79,2.79,0,2.79
02/15/2023, 14:55:45,Pooch Treats,Drumstick Chicken,pooch-treats-drumstick-chicken,Pooch Treats Drumstick Chicken,RDSTKC,small,3.49,4.95,29,3.49
02/15/2023, 14:55:45,Rosewood,Sweet Potato Roasties With Chicken Dog Treats,rosewood-sweet-potato-roasties-with-chicken-dog-treats,Rosewood Sweet Potato Roasties With Chicken Dog Treats,ERW90443,160g,8.55,13.99,39,8.55
02/15/2023, 14:55:45,Pooch Treats,Drumstick Chicken,pooch-treats-drumstick-chicken,Pooch Treats Drumstick Chicken,RDSTKC,small,3.49,4.95,29,3.49
02/15/2023, 14:55:45,Rosewood,Turkey Jerky Dog Treats,rosewood-turkey-jerky-dog-treats,Rosewood Turkey Jerky Dog Treats,ERW90427,100g,5.82,9.49,39,5.82
02/15/2023, 14:55:45,Kokos,Cheese And Spinach Dog Treats,kokos-cheese-and-spinach-dog-treats,Kokos Cheese And Spinach Dog Treats,KOKHDTCS3009,300g,4.49,4.49,0,4.49
02/15/2023, 14:55:45,Kokos,Cheese And Spinach Dog Treats,kokos-cheese-and-spinach-dog-treats,Kokos Cheese And Spinach Dog Treats,KOKHDTCS3009MS,9 x 300g,40.41,40.41,0,40.41
02/15/2023, 14:55:45,Barkly,Apple And Cinnamon Dog Treats,barkly-apple-and-cinnamon-dog-treats,Barkly Apple And Cinnamon Dog Treats,PCAC60,60gms,4.3,7.0,39,4.3
02/15/2023, 14:55:45,Barkly,Apple And Cinnamon Dog Treats,barkly-apple-and-cinnamon-dog-treats,Barkly Apple And Cinnamon Dog Treats,PCAC150,150gms,9.23,15.0,38,9.23
02/15/2023, 14:55:45,Wagalot,Mix And Zap Happy Woofday Cake Kit Pink,wagalot-mix-and-zap-happy-woofday-cake-kit-pink,Wagalot Mix And Zap Happy Woofday Cake Kit Pink,MZBCKPKK7,each,7.52,13.99,46,7.52
02/15/2023, 14:55:45,Rosewood,Meaty Selection Gift Box Dog Treats,rosewood-meaty-selection-gift-box-dog-treats,Rosewood Meaty Selection Gift Box Dog Treats,ERW90326,175g,11.63,19.99,42,11.63
02/15/2023, 14:55:45,Tidbits,Naturals Wild Boar,tidbits-naturals-wild-boar,Tidbits Naturals Wild Boar,NB541436,350g,4.44,8.49,48,4.44
02/15/2023, 14:55:45,Tidbits,Naturals Wild Boar,tidbits-naturals-wild-boar,Tidbits Naturals Wild Boar,NB541436MS,6 x 350g,50.94,50.94,0,50.94
02/15/2023, 14:55:45,One With Everything,Superfood Shortbread Dog Treats,one-with-everything-superfood-shortbread-dog-treats,One With Everything Superfood Shortbread Dog Treats,ONESHB,150g,9.49,9.95,5,9.49
02/15/2023, 14:55:45,Tidbits,Health And Vitality Bones Gf Chicken,tidbits-health-and-vitality-bones-gf-chicken,Tidbits Health And Vitality Bones Gf Chicken,NB541546,300g,6.38,12.39,49,6.38
02/15/2023, 14:55:45,Tidbits,Health And Vitality Bones Gf Chicken,tidbits-health-and-vitality-bones-gf-chicken,Tidbits Health And Vitality Bones Gf Chicken,NB541546MS,6 x 300g,74.34,74.34,0,74.34
02/15/2023, 14:55:45,Schmackos,Strapz Puppy Chicken Recipe And Milk Flavour Dog Treats,schmackos-strapz-puppy-chicken-recipe-and-milk-flavour-dog-treats,Schmackos Strapz Puppy Chicken Recipe And Milk Flavour Dog Treats,M440416S,200g,5.6,7.0,20,5.6
02/15/2023, 14:55:45,Schmackos,Strapz Puppy Chicken Recipe And Milk Flavour Dog Treats,schmackos-strapz-puppy-chicken-recipe-and-milk-flavour-dog-treats,Schmackos Strapz Puppy Chicken Recipe And Milk Flavour Dog Treats,M440416,8 x 200g,42.0,56.0,25,42.0
02/15/2023, 14:55:45,Schmackos,Strapz Puppy Chicken Recipe And Milk Flavour Dog Treats,schmackos-strapz-puppy-chicken-recipe-and-milk-flavour-dog-treats,Schmackos Strapz Puppy Chicken Recipe And Milk Flavour Dog Treats,M440416MS,8 x 8 x 200g,448.0,448.0,0,448.0
02/15/2023, 14:55:45,Tidbits,Naturals Australian Lamb,tidbits-naturals-australian-lamb,Tidbits Naturals Australian Lamb,NB541456,350g,4.44,8.49,48,4.44
02/15/2023, 14:55:45,Tidbits,Naturals Australian Lamb,tidbits-naturals-australian-lamb,Tidbits Naturals Australian Lamb,NB541456MS,6 x 350g,50.94,50.94,0,50.94
02/15/2023, 14:55:45,Wagalot,Mad Dog Double Carob Chip Cookies Dog Treats,wagalot-mad-dog-double-carob-chip-cookies-dog-treats,Wagalot Mad Dog Double Carob Chip Cookies Dog Treats,MDDCCR4,400g,7.6,13.99,46,7.6
02/15/2023, 14:55:45,Barkly,Veggies Dog Treats,barkly-veggies-dog-treats,Barkly Veggies Dog Treats,PCV60,60gms,4.3,7.0,39,4.3
02/15/2023, 14:55:45,Barkly,Veggies Dog Treats,barkly-veggies-dog-treats,Barkly Veggies Dog Treats,PCV150,150gms,9.23,15.0,38,9.23
02/15/2023, 14:55:45,Kokos,Crunchy Peanut Dog Treats,kokos-crunchy-peanut-dog-treats,Kokos Crunchy Peanut Dog Treats,KOKHDTPC3009,300g,4.49,4.49,0,4.49
02/15/2023, 14:55:45,Kokos,Crunchy Peanut Dog Treats,kokos-crunchy-peanut-dog-treats,Kokos Crunchy Peanut Dog Treats,KOKHDTPC3009MS,9 x 300g,40.41,40.41,0,40.41
02/15/2023, 14:55:45,SavourLife,Australian Shark Cartilage,savourlife-australian-shark-cartilage,Savourlife Australian Shark Cartilage,SLT006,120g,13.32,14.99,11,13.32
02/15/2023, 14:55:45,SavourLife,Australian Shark Cartilage,savourlife-australian-shark-cartilage,Savourlife Australian Shark Cartilage,SLT006MS,15 x 120g,190.35,224.85,15,190.35
02/15/2023, 14:55:45,Natures Cuts,Shark Cartilage,natures-cuts-shark-cartilage,Natures Cuts Shark Cartilage,NCSC100,100g,7.43,8.25,0,8.25
02/15/2023, 14:55:45,Natures Cuts,Shark Cartilage,natures-cuts-shark-cartilage,Natures Cuts Shark Cartilage,NCSC100VO2X,200g,13.23,14.7,0,14.7
02/15/2023, 14:55:45,Natures Cuts,Shark Cartilage,natures-cuts-shark-cartilage,Natures Cuts Shark Cartilage,NCSC100VO4X,400g,26.46,29.4,0,29.4
02/15/2023, 14:55:45,Beasty,Tendon Chews,beasty-tendon-chews,Beasty Tendon Chews,BTC,85g,15.99,15.99,0,15.99
02/15/2023, 14:55:45,Mimi And Munch,Carrot Cupcake,mimi-and-munch-carrot-cupcake,Mimi And Munch Carrot Cupcake,CC01S,small,11.69,16.99,31,11.69
02/15/2023, 14:55:45,Mimi And Munch,Carrot Cupcake,mimi-and-munch-carrot-cupcake,Mimi And Munch Carrot Cupcake,CC01SMS,20 pack,319.8,339.8,6,319.8
02/15/2023, 14:55:45,Blackdog,Chicken Filled Marrow Bone,blackdog-chicken-filled-marrow-bone,Blackdog Chicken Filled Marrow Bone,B111,each,5.99,5.99,0,5.99
02/15/2023, 14:55:45,Tidbits,Naturals Small Bites Wild Boar,tidbits-naturals-small-bites-wild-boar,Tidbits Naturals Small Bites Wild Boar,NB541596,180g,3.14,7.39,58,3.14
02/15/2023, 14:55:45,Tidbits,Naturals Small Bites Wild Boar,tidbits-naturals-small-bites-wild-boar,Tidbits Naturals Small Bites Wild Boar,NB541596MS,6 x 180g,44.34,44.34,0,44.34
02/15/2023, 14:55:45,Wagalot,Lolly Dogs Carob And Vanilla,wagalot-lolly-dogs-carob-and-vanilla,Wagalot Lolly Dogs Carob And Vanilla,LDCVX35,350g,8.03,12.99,38,8.03
02/15/2023, 14:55:45,Wagalot,Lolly Dogs Vanilla,wagalot-lolly-dogs-vanilla,Wagalot Lolly Dogs Vanilla,LDVXX35,350g,8.03,12.99,38,8.03
02/15/2023, 14:55:45,Huds and Toke,Golden Paws Cookies,huds-and-toke-golden-paws-cookies,Huds And Toke Golden Paws Cookies,55HT0574,200g,20.99,20.99,0,20.99
02/15/2023, 14:55:45,Kokos,Chicken Dog Treats,kokos-chicken-dog-treats,Kokos Chicken Dog Treats,KOKHDTC3009,300g,4.49,4.49,0,4.49
02/15/2023, 14:55:45,Kokos,Chicken Dog Treats,kokos-chicken-dog-treats,Kokos Chicken Dog Treats,KOKHDTC3009MS,9 x 300g,40.41,40.41,0,40.41
02/15/2023, 14:55:45,Optimum,Dog Treat Healthy Puppy With Chicken,optimum-dog-treat-healthy-puppy-with-chicken,Optimum Dog Treat Healthy Puppy With Chicken,M417394,100g,4.17,7.0,30,4.9
02/15/2023, 14:55:45,Optimum,Dog Treat Healthy Puppy With Chicken,optimum-dog-treat-healthy-puppy-with-chicken,Optimum Dog Treat Healthy Puppy With Chicken,M417394MS,5 x 100g,35.0,35.0,0,35.0
02/15/2023, 14:55:45,Mimi And Munch,Fish And Chips,mimi-and-munch-fish-and-chips,Mimi And Munch Fish And Chips,SSP01S,small,16.5,19.99,17,16.5
02/15/2023, 14:55:45,Mimi And Munch,Fish And Chips,mimi-and-munch-fish-and-chips,Mimi And Munch Fish And Chips,SSP01SMS,20 x small,379.8,399.8,5,379.8
02/15/2023, 14:55:45,Wagalot,Mad Dog Beef And Liver Cookies Dog Treats,wagalot-mad-dog-beef-and-liver-cookies-dog-treats,Wagalot Mad Dog Beef And Liver Cookies Dog Treats,MDBLCR4,400g,7.6,13.99,46,7.6
02/15/2023, 14:55:45,Mimi And Munch,Bedtime Treats,mimi-and-munch-bedtime-treats,Mimi And Munch Bedtime Treats,BTT01MINI,mini,14.95,17.59,15,14.95
02/15/2023, 14:55:45,Mimi And Munch,Bedtime Treats,mimi-and-munch-bedtime-treats,Mimi And Munch Bedtime Treats,BTT01MINIMS,20 pack,319.8,339.8,6,319.8
02/15/2023, 14:55:45,Vitapet,Trainers Chicken And Vegetable Bone Dog Treat,vitapet-trainers-chicken-and-vegetable-bone-dog-treat,Vitapet Trainers Chicken And Vegetable Bone Dog Treat,VS883,70g,5.5,5.91,7,5.5
02/15/2023, 14:55:45,Vitapet,Trainers Chicken And Vegetable Bone Dog Treat,vitapet-trainers-chicken-and-vegetable-bone-dog-treat,Vitapet Trainers Chicken And Vegetable Bone Dog Treat,VS883MS,64 x 70g,384.0,384.0,0,384.0
02/15/2023, 14:55:45,SUPA SNAX,Porky Treats Large Dog Treats,supa-snax-porky-treats-large-dog-treats,Supa Snax Porky Treats Large Dog Treats,S5725,40 Pack,130.05,160.87,19,130.05
02/15/2023, 14:55:45,SUPA SNAX,Porky Treats Large Dog Treats,supa-snax-porky-treats-large-dog-treats,Supa Snax Porky Treats Large Dog Treats,S5725VO5,Large,804.35,804.35,0,804.35
02/15/2023, 14:55:45,Tidbits,Naturals Small Bites Venison,tidbits-naturals-small-bites-venison,Tidbits Naturals Small Bites Venison,NB541586,180g,7.32,7.32,0,7.32
02/15/2023, 14:55:45,Tidbits,Naturals Small Bites Venison,tidbits-naturals-small-bites-venison,Tidbits Naturals Small Bites Venison,NB541586MS,6 x 180g,44.34,44.34,0,44.34
02/15/2023, 14:55:45,Lifesource,Bites Natural Dog Treats Salmon,lifesource-bites-natural-dog-treats-salmon,Lifesource Bites Natural Dog Treats Salmon,LSSDT,210g,11.03,16.34,32,11.03
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M174336,96 g,3.95,5.95,34,3.95
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M174335,180g,5.25,5.99,12,5.25
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M279578,216 g,5.95,7.95,25,5.95
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M174353,500g,10.0,15.0,33,10.0
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M181632,1 kg,24.95,32.95,24,24.95
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M174335MS,9 x 180g,48.15,48.15,0,48.15
02/15/2023, 14:55:45,Schmackos,Strapz Chicken Flavour Dog Treats,schmackos-strapz-chicken-flavour-dog-treats,Schmackos Strapz Chicken Flavour Dog Treats,M174353MS,4 x 500g,51.6,60.0,14,51.6
02/15/2023, 14:55:45,Beasty,Angus Cuts,beasty-angus-cuts,Beasty Angus Cuts,BAC,85g,17.99,17.99,0,17.99
02/15/2023, 14:55:45,Blackdog,Beef Filled Marrow Bone,blackdog-beef-filled-marrow-bone,Blackdog Beef Filled Marrow Bone,B112,each,5.95,5.99,1,5.95
02/15/2023, 14:55:45,Kazoo,Knot Bone,kazoo-knot-bone,Kazoo Knot Bone,16132,10cm (4 pack),7.18,10.95,34,7.18
02/15/2023, 14:55:45,Kazoo,Knot Bone,kazoo-knot-bone,Kazoo Knot Bone,16131,6cm (5 pack),7.98,8.95,11,7.98
02/15/2023, 14:55:45,Kazoo,Knot Bone,kazoo-knot-bone,Kazoo Knot Bone,16134,21cm (1 pack),9.06,12.95,30,9.06
02/15/2023, 14:55:45,Kazoo,Knot Bone,kazoo-knot-bone,Kazoo Knot Bone,16133,17cm (2 pack),9.76,13.95,30,9.76
02/15/2023, 14:55:45,Kazoo,Knot Bone,kazoo-knot-bone,Kazoo Knot Bone,16135,30cm (1 pack),9.76,13.95,30,9.76
