Scraped_Date,Scraped_Time,product_name,handle,brand,product_id,sku,barcode,size,price,availability
02/08/2023, 16:40:42,Taste of the Wild Ancient Grains Ancient Prairie Dry Dog Food,taste-of-the-wild-ancient-grains-ancient-prairie-dry-dog-food,Taste of the Wild,6769454579848,100000057839,074198614455,2.27kg,41.05,Available
02/08/2023, 16:40:42,Taste of the Wild Ancient Grains Ancient Prairie Dry Dog Food,taste-of-the-wild-ancient-grains-ancient-prairie-dry-dog-food,Taste of the Wild,6769454579848,100000057840,074198614479,12.7kg,153.00,Available
02/08/2023, 16:40:42,Prime100 Zero-G - Salmon Lentil Turmeric Adult Dog Food,prime100-zero-g-salmon-lentil-turmeric-adult-dog-food,ZERO G,6696204206216,100000003890,9340710001579,2kg,39.99,Available
02/08/2023, 16:40:42,Prime100 Zero-G - Salmon Lentil Turmeric Adult Dog Food,prime100-zero-g-salmon-lentil-turmeric-adult-dog-food,ZERO G,6696204206216,100000003891,9340710001586,12kg,169.99,Available
02/08/2023, 16:40:42,Meals for Mutts Bacon &amp; Eggs Dry Dog Food,meals-for-mutts-bacon-eggs-dry-dog-food,MEALS FOR MUTTS,6662227165320,100000012231,735850548746,2.50kg,41.34,Out of Stock
02/08/2023, 16:40:42,Meals for Mutts Bacon &amp; Eggs Dry Dog Food,meals-for-mutts-bacon-eggs-dry-dog-food,MEALS FOR MUTTS,6662227165320,100000012232,735850548753,14kg,114.99,Out of Stock
02/08/2023, 16:40:42,Balanced Life Dry Dog Food with Chicken Pieces,balanced-life-dry-dog-food-with-chicken-pieces,BALANCED LIFE,6662212518024,100000006787,9323961000119,9kg,141.00,Available
02/08/2023, 16:40:42,Balanced Life Dry Dog Food with Chicken Pieces,balanced-life-dry-dog-food-with-chicken-pieces,BALANCED LIFE,6662212518024,100000006788,9323961000126,2.50kg,43.74,Available
02/08/2023, 16:40:42,Black Hawk Grain Free Small Breed Adult Chicken Dry Dog Food,black-hawk-grain-free-small-breed-adult-chicken-dry-dog-food,Black Hawk,6662202359944,100000005931,9312239044122,2.50kg,56.90,Out of Stock
02/08/2023, 16:40:42,Black Hawk Grain Free Small Breed Adult Chicken Dry Dog Food,black-hawk-grain-free-small-breed-adult-chicken-dry-dog-food,Black Hawk,6662202359944,100000005932,9312239044139,7kg,116.00,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Small Bites Puppy Dry Dog Food,hills-science-diet-small-bites-puppy-dry-dog-food,Hill's Science Diet,6661825757320,100000012218,052742713908,2kg,42.98,Available
02/08/2023, 16:40:42,Hill's Science Diet Small Bites Puppy Dry Dog Food,hills-science-diet-small-bites-puppy-dry-dog-food,Hill's Science Diet,6661825757320,100000012220,052742936802,7.03kg,118.00,Available
02/08/2023, 16:40:42,Royal Canin VET Gastrointestinal High Fibre Dry Dog Food,royal-canin-veterinary-diet-gastrointestinal-high-fibre-adult-dry-dog-food,Royal Canin VET,6661065244808,100000023307,3182550771207,2kg,48.00,Available
02/08/2023, 16:40:42,Royal Canin VET Gastrointestinal High Fibre Dry Dog Food,royal-canin-veterinary-diet-gastrointestinal-high-fibre-adult-dry-dog-food,Royal Canin VET,6661065244808,100000023308,3182550771214,7.50kg,135.00,Available
02/08/2023, 16:40:42,Royal Canin VET Gastrointestinal High Fibre Dry Dog Food,royal-canin-veterinary-diet-gastrointestinal-high-fibre-adult-dry-dog-food,Royal Canin VET,6661065244808,100000023309,3182550771221,14kg,219.00,Available
02/08/2023, 16:40:42,Balanced Life Adult Salmon Dry Dog Food,balanced-life-salmon-for-dogs,BALANCED LIFE,6660958290056,122736000002,9323961008160,3.5kg,152.00,Available
02/08/2023, 16:40:42,Balanced Life Adult Salmon Dry Dog Food,balanced-life-salmon-for-dogs,BALANCED LIFE,6660958290056,122736000004,9323961008177,1kg,51.74,Available
02/08/2023, 16:40:42,Royal Canin Maxi Dermacomfort Adult Dry Dog Food,royal-canin-maxi-dermacomfort-adult-dry-dog-food,Royal Canin,6660826005640,100000013303,3182550893640,10kg,146.00,Available
02/08/2023, 16:40:42,Royal Canin Maxi Dermacomfort Adult Dry Dog Food,royal-canin-maxi-dermacomfort-adult-dry-dog-food,Royal Canin,6660826005640,100000081071,3182550928540,12kg,168.00,Available
02/08/2023, 16:40:42,Black Hawk Puppy Lamb &amp; Rice Medium Breed Dog Food,black-hawk-puppy-lamb-rice-medium-breed-dog-food,Black Hawk,6854679036040,100000059930,9312239049615,3kg,52.97,Out of Stock
02/08/2023, 16:40:42,Black Hawk Puppy Lamb &amp; Rice Medium Breed Dog Food,black-hawk-puppy-lamb-rice-medium-breed-dog-food,Black Hawk,6854679036040,100000059931,9312239049622,10kg,124.00,Out of Stock
02/08/2023, 16:40:42,Black Hawk Puppy Lamb &amp; Rice Medium Breed Dog Food,black-hawk-puppy-lamb-rice-medium-breed-dog-food,Black Hawk,6854679036040,100000059932,9312239049639,20kg,185.00,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Sensitive Skin &amp; Stomach Adult Small Bites Dry Dog Food,hills-science-diet-sensitive-skin-stomach-adult-small-bites-dry-dog-food,Hill's Science Diet,6722611380360,100000052927,052742033167,1.81kg,43.50,Available
02/08/2023, 16:40:42,Hill's Science Diet Sensitive Skin &amp; Stomach Adult Small Bites Dry Dog Food,hills-science-diet-sensitive-skin-stomach-adult-small-bites-dry-dog-food,Hill's Science Diet,6722611380360,100000052928,052742033181,6.80kg,120.00,Available
02/08/2023, 16:40:42,Healthy Everyday Pets Athlete Dry Dog Food,healthy-everyday-pets-athlete-dry-dog-food,HEALTHY EVERYDAY PETS,6661640454280,100000040414,9353268000505,3kg,46.79,Out of Stock
02/08/2023, 16:40:42,Healthy Everyday Pets Athlete Dry Dog Food,healthy-everyday-pets-athlete-dry-dog-food,HEALTHY EVERYDAY PETS,6661640454280,100000040415,9353268000529,12kg,129.99,Out of Stock
02/08/2023, 16:40:42,Balanced Life Lamb for Dogs,balanced-life-lamb-for-dogs,BALANCED LIFE,6661326241928,122736000007,9323961008801,3.5kg,129.00,Available
02/08/2023, 16:40:42,Balanced Life Lamb for Dogs,balanced-life-lamb-for-dogs,BALANCED LIFE,6661326241928,122736000008,9323961008900,1kg,43.74,Available
02/08/2023, 16:40:42,Advance Large Oodles Salmon with Rice Dry Dog Food,advance-large-oodles-salmon-with-rice-dry-dog-food,Advance,6661236097160,100000024953,9334214054605,2.50kg,46.05,Out of Stock
02/08/2023, 16:40:42,Advance Large Oodles Salmon with Rice Dry Dog Food,advance-large-oodles-salmon-with-rice-dry-dog-food,Advance,6661236097160,100000024956,9334214054643,13kg,153.00,Out of Stock
02/08/2023, 16:40:42,Wellness Core Grain Free Puppy Formula Dry Dog Food,wellness-core-grain-free-puppy-formula-dry-dog-food,WELLNESS CORE,6661043650696,100000020375,076344884194,1.8kg,50.49,Out of Stock
02/08/2023, 16:40:42,Wellness Core Grain Free Puppy Formula Dry Dog Food,wellness-core-grain-free-puppy-formula-dry-dog-food,WELLNESS CORE,6661043650696,100000020381,076344884255,11.8kg,172.00,Out of Stock
02/08/2023, 16:40:42,Vets All Natural Complete Mix Sensitive Skin Adult Cereal &amp; Grain Dry Dog Food,vets-all-natural-complete-mix-sensitive-skin-adult-cereal-grain-dry-dog-food,Vets All Natural,6661011603592,122726000024,9323961007408,1kg,29.21,Available
02/08/2023, 16:40:42,Vets All Natural Complete Mix Sensitive Skin Adult Cereal &amp; Grain Dry Dog Food,vets-all-natural-complete-mix-sensitive-skin-adult-cereal-grain-dry-dog-food,Vets All Natural,6661011603592,122726000025,9323961007415,5kg,119.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet U/D Urinary Care Dry Dog Food,hills-prescription-diet-u-d-urinary-care-dry-dog-food,Hill's VET,6660946165896,123011000042,052742867007,3.85kg,91.98,Available
02/08/2023, 16:40:42,Hill's Prescription Diet U/D Urinary Care Dry Dog Food,hills-prescription-diet-u-d-urinary-care-dry-dog-food,Hill's VET,6660946165896,123011000076,052742860107,12.5kg,231.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet B/D Brain Ageing Care Dry Dog Food 7.89kg,hills-prescription-diet-b-d-brain-ageing-care-dry-dog-food,Hill's VET,6660844748936,123011000072,052742860503,7.89kg,139.00,Available
02/08/2023, 16:40:42,ZiwiPeak Daily Dog Cuisine Chicken Wet Dog Food 390G,ziwipeak-daily-dog-cuisine-chicken-wet-dog-food,ZiwiPeak,6660849598600,100000003941,9421016594863,390g,8.57,Available
02/08/2023, 16:40:42,ZiwiPeak Daily Dog Cuisine Lamb Wet Dog Food 390G,ziwipeak-daily-dog-cuisine-lamb-wet-dog-food,ZiwiPeak,6660840259720,122727000037,9421016594405,390g,8.78,Available
02/08/2023, 16:40:42,ZiwiPeak Daily Dog Cuisine Beef Wet Dog Food 390G,ziwipeak-daily-dog-cuisine-beef-wet-dog-food,ZiwiPeak,6660835639432,122727000038,9421016594467,390g,8.57,Available
02/08/2023, 16:40:42,Cobber Working Dog Dry Dog Food 20kg,cobber-working-dog-dry-dog-food,Cobber,6661249368200,122016000007,9310394004487,20kg,58.98,Available
02/08/2023, 16:40:42,Ziwi Peak Chicken Wet Dog Food 170g,ziwipeak-chicken-wet-dog-food,ZiwiPeak,6660846944392,100000024752,9421016596744,170g,5.10,Available
02/08/2023, 16:40:42,Ziwi Peak Lamb Wet Dog Food 170g,ziwipeak-lamb-wet-dog-food,ZiwiPeak,6660850581640,100000024747,9421016596645,170g,5.10,Available
02/08/2023, 16:40:42,Glow Adult Australian Chicken Dry Dog Food 3kg,glow-adult-australian-chicken-dry-dog-food-3kg,Glow,7212243222664,100000001381,9332596024063,Default Title,31.48,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Wet Puppy Food Chicken &amp; Brown Rice Loaf 400g,ivory-coat-holistic-nutrition-wet-puppy-food-chicken-brown-rice-loaf-400g,IVORY COAT,6873253085320,100000060218,9348601004449,400g,4.76,Available
02/08/2023, 16:40:42,Advance Single Serve Puppy Chicken with Rice Wet Dog Food  100g,advance-single-serve-puppy-chicken-with-rice-wet-dog-food-12x100g,Advance,7042676392072,100000102510,9334214062075,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Adult Retriever Dry Dog Food 13kg,advance-adult-retriever-dry-dog-food,Advance,6660956061832,100000004167,9334214047744,13kg,153.00,Available
02/08/2023, 16:40:42,Advance Single Serve Adult Salmon Casserole Wet Dog Food 100g,advance-single-serve-adult-salmon-casserole-wet-dog-food-12x100g,Advance,7042689663112,100000102504,9334214062013,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Single Serve Oodles Adult Wet Dog Food 100g,advance-single-serve-oodles-adult-wet-dog-food-12x100g,Advance,7042677964936,100000102506,9334214062037,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Single Serve Puppy Lamb with Rice Wet Dog Food 100g,advance-single-serve-puppy-lamb-with-rice-wet-dog-food-12x100g,Advance,7042692251784,100000102511,9334214062082,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Single Serve Adult Chicken Casserole Wet Dog Food 100g,advance-single-serve-adult-chicken-casserole-wet-dog-food-12x100g,Advance,7042668527752,100000102503,9334214062006,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Single Serve Adult Turkey Wet Dog Food 100g,advance-single-serve-adult-turkey-wet-dog-food-12x100g,Advance,7042692219016,100000102508,9334214062051,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Single Serve Adult Lamb Wet Dog Food 100g,advance-single-serve-adult-lamb-wet-dog-food-12x100g,Advance,7042693759112,100000102507,9334214062044,Default Title,2.30,Available
02/08/2023, 16:40:42,Eukanuba Large Breed Fit Body Adult Dry Dog Food 14kg,eukanuba-fit-body-large-breed-adult-dry-dog-food,Eukanuba,6660850811016,100000002073,3182550875981,14kg,140.00,Available
02/08/2023, 16:40:42,Eukanuba Adult Beef &amp; Chicken Wet Dog Food 354g,eukanuba-adult-beef-chicken-wet-dog-food,Eukanuba,6660822499464,122717000276,751486000717,354g,3.78,Available
02/08/2023, 16:40:42,Advance Single Serve Healthy Weight Adult Turkey with Rice Wet Dog Food 100g,advance-single-serve-healthy-weight-adult-turkey-with-rice-wet-dog-food-12x100g,Advance,7042685993096,100000102505,9334214062020,Default Title,2.30,Available
02/08/2023, 16:40:42,Advance Single Serve Healthy Aging Adult Chicken with Rice Wet Dog Food 100g,advance-single-serve-healthy-aging-adult-chicken-with-rice-wet-dog-food-12x100g,Advance,7042695331976,100000102509,9334214062068,Default Title,2.30,Available
02/08/2023, 16:40:42,K9 Natural Lamb &amp; Salmon Freeze Dried Dog Food Topper 100g,k9-natural-lamb-salmon-freeze-dried-dog-food-topper-100g,K9 Natural,6825481568392,100000041673,9421904518742,100g,16.98,Available
02/08/2023, 16:40:42,Ziwi Peak Skin &amp; Coat Booster Freeze Dried Dog 114g,ziwi-peak-skin-coat-booster-freeze-dried-dog-114g,ZiwiPeak,7216314482824,100000125954,9421016590193,114g,19.97,Available
02/08/2023, 16:40:42,Ziwi Peak Gut &amp; Immunity Freeze Dried Dog  Booster 114g,ziwi-peak-gut-immunity-freeze-dried-dog-booster-114g,ZiwiPeak,7216315564168,100000125952,9421016590179,114g,19.97,Available
02/08/2023, 16:40:42,Ziwi Peak Venison Freeze Dried Dog Superboost 114g,ziwi-peak-venison-freeze-dried-dog-superboost-114g,ZiwiPeak,7216321233032,100000125946,9421016590094,114g,21.97,Available
02/08/2023, 16:40:42,Royal Canin VHN Neutered Junior Medium Dog Dry Food 10kg,royal-canin-vhn-neutered-junior-medium-dog-dry-food,Royal Canin VET,7124037337224,123012000055,3182550761826,10kg,142.00,Available
02/08/2023, 16:40:42,Canidae All Life Stages Large Breed Turkey Dry Dog Food 20kg,canidae-all-life-stages-large-breed-turkey-dry-dog-food,Canidae,6662201868424,100000003884,640461017447,20kg,188.00,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Neutered Adult Small Dog Dry Food 3.5kg,royal-canin-veterinary-diet-neutered-adult-small-dog-dry-food,Royal Canin VET,6660843077768,123012000005,3182550761789,3.5kg,66.07,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Lamb &amp; Pea Dry Dog Food,canidae-pure-dog-grain-free-adult-lamb-pea-dry-dog-food,Canidae,6661384732808,122714000025,640461015702,10.88kg,188.00,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Lamb &amp; Pea Dry Dog Food,canidae-pure-dog-grain-free-adult-lamb-pea-dry-dog-food,Canidae,6661384732808,122714000037,640461015733,1.81kg,42.03,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Lamb &amp; Pea Dry Dog Food,canidae-pure-dog-grain-free-adult-lamb-pea-dry-dog-food,Canidae,6661384732808,122714000075,640461015719,5.44kg,108.00,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Urinary Adult Dry Dog Food,royal-canin-veterinary-diet-urinary-adult-dry-dog-food,Royal Canin VET,6660943315080,123012000012,3182550711036,2kg,55.98,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Urinary Adult Dry Dog Food,royal-canin-veterinary-diet-urinary-adult-dry-dog-food,Royal Canin VET,6660943315080,123012000038,3182550717687,7.50kg,156.00,Available
02/08/2023, 16:40:42,Royal Canin VET Mature Consult Loaf Wet Dog Food 85g,royal-canin-vet-mature-consult-dog-12-x-85g,Royal Canin VET,7187978453128,100000134157,9003579015766,Default Title,2.79,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Wild Boar Dry Dog Food,canidae-pure-dog-grain-free-adult-wild-boar-dry-dog-food,Canidae,6662266880136,122714000088,640461018000,1.8kg,42.03,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Wild Boar Dry Dog Food,canidae-pure-dog-grain-free-adult-wild-boar-dry-dog-food,Canidae,6662266880136,122714000090,640461018024,10.8kg,188.00,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Duck Dry Dog Food,canidae-pure-dog-grain-free-adult-duck-dry-dog-food,Canidae,6662101434504,122714000029,640461015900,10.88kg,188.00,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Duck Dry Dog Food,canidae-pure-dog-grain-free-adult-duck-dry-dog-food,Canidae,6662101434504,122714000078,640461015917,5.44kg,108.00,Available
02/08/2023, 16:40:42,Canidae Pure Grain Free Puppy Chicken &amp; Egg Dry Dog Food,canidae-pure-grain-free-puppy-chicken-egg-dry-dog-food,Canidae,6661008687240,122714000041,640461015634,1.81kg,42.03,Available
02/08/2023, 16:40:42,Canidae Pure Grain Free Puppy Chicken &amp; Egg Dry Dog Food,canidae-pure-grain-free-puppy-chicken-egg-dry-dog-food,Canidae,6661008687240,122714000042,640461015610,5.44kg,108.00,Available
02/08/2023, 16:40:42,Canidae Pure Grain Free Puppy Chicken &amp; Egg Dry Dog Food,canidae-pure-grain-free-puppy-chicken-egg-dry-dog-food,Canidae,6661008687240,122714000043,640461015603,10.88kg,188.00,Available
02/08/2023, 16:40:42,Royal Canin Mature Consult Medium Dog,royal-canin-mature-consult-medium-dog,Royal Canin VET,7124036583560,123012000063,3182550782036,3.5kg,64.31,Available
02/08/2023, 16:40:42,Royal Canin Mature Consult Medium Dog,royal-canin-mature-consult-medium-dog,Royal Canin VET,7124036583560,123012000064,3182550782043,10kg,130.00,Available
02/08/2023, 16:40:42,Royal Canin VHN Adult Medium Dog Dry Dog Food,royal-canin-vhn-adult-medium-dog-dry-dog-food,Royal Canin VET,7124034584712,123012000049,3182550760317,4kg,66.28,Available
02/08/2023, 16:40:42,Royal Canin VHN Adult Medium Dog Dry Dog Food,royal-canin-vhn-adult-medium-dog-dry-dog-food,Royal Canin VET,7124034584712,123012000050,3182550760324,10kg,139.00,Available
02/08/2023, 16:40:42,Taste of the Wild Prey Turkey Dry Dog Food,taste-of-the-wild-prey-turkey-dry-dog-food,Taste of the Wild,6769452712072,100000057807,074198613632,3.62kg,62.80,Available
02/08/2023, 16:40:42,Taste of the Wild Prey Turkey Dry Dog Food,taste-of-the-wild-prey-turkey-dry-dog-food,Taste of the Wild,6769452712072,100000057808,074198613649,11.3kg,170.00,Available
02/08/2023, 16:40:42,Taste of the Wild Prey Trout Dry Dog Food,taste-of-the-wild-prey-trout-dry-dog-food,Taste of the Wild,6769439506568,100000057811,074198613670,3.62kg,62.80,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild Prey Trout Dry Dog Food,taste-of-the-wild-prey-trout-dry-dog-food,Taste of the Wild,6769439506568,100000057812,074198613687,11.3kg,165.00,Out of Stock
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Salmon &amp; Sweet Potato Dry Dog Food,canidae-pure-dog-grain-free-adult-salmon-sweet-potato-dry-dog-food,Canidae,6660992794760,122714000022,640461013432,1.81kg,42.03,Out of Stock
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Salmon &amp; Sweet Potato Dry Dog Food,canidae-pure-dog-grain-free-adult-salmon-sweet-potato-dry-dog-food,Canidae,6660992794760,122714000030,640461013401,10.88kg,188.00,Out of Stock
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Adult Salmon &amp; Sweet Potato Dry Dog Food,canidae-pure-dog-grain-free-adult-salmon-sweet-potato-dry-dog-food,Canidae,6660992794760,122714000077,640461013418,5.44kg,108.00,Out of Stock
02/08/2023, 16:40:42,Optimum Adult Urinary Care With Chicken Dry Cat Food 1.8kg,optimum-adult-urinary-care-with-chicken-dry-cat-food-1-8kg,Optimum,7236914151560,100000125932,9334214060828 ,1.8kg,23.97,Available
02/08/2023, 16:40:42,"Canidae Pure Dog Grain Free Adult Chicken, Lentil &amp; Pea Dry Dog Food",canidae-pure-dog-grain-free-adult-chicken-lentil-pea-dry-dog-food,Canidae,6662226509960,100000004036,640461018338,1.8kg,42.03,Available
02/08/2023, 16:40:42,"Canidae Pure Dog Grain Free Adult Chicken, Lentil &amp; Pea Dry Dog Food",canidae-pure-dog-grain-free-adult-chicken-lentil-pea-dry-dog-food,Canidae,6662226509960,100000004037,640461018369,10.8kg,188.00,Available
02/08/2023, 16:40:42,Optimum Grain Free Beef &amp; Vegetables Bag Dry Dog Food 2.5kg,optimum-grain-free-beef-vegetables-bag-dry-dog-food-2-5kg,Optimum,7236911890568,100000125924,9334214042169,2.50kg,20.97,Available
02/08/2023, 16:40:42,Optimum Adult Oral Care With Chicken Dry Cat Food 2kg,optimum-adult-oral-care-with-chicken-dry-cat-food-2kg,Optimum,7236907466888,100000125930,9334214060767 ,2kg,23.97,Available
02/08/2023, 16:40:42,Royal Canin Mature Consult Small Dog 3.5kg,royal-canin-mature-consult-small-dog,Royal Canin VET,7124035502216,123012000062,3182550782005,3.5kg,64.31,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Senior Chicken Dry Dog Food,canidae-pure-dog-grain-free-senior-chicken-dry-dog-food,Canidae,6662283919496,122714000094,640461018116,1.8kg,34.99,Available
02/08/2023, 16:40:42,Canidae Pure Dog Grain Free Senior Chicken Dry Dog Food,canidae-pure-dog-grain-free-senior-chicken-dry-dog-food,Canidae,6662283919496,122714000098,640461018147,10.8kg,188.00,Available
02/08/2023, 16:40:42,Big Dog BARF Combo Raw Dog Food 3kg,big-dog-barf-combo-raw-dog-food,Big Dog,6660840849544,122511000009,9337940004098,3kg,27.99,Available
02/08/2023, 16:40:42,Big Dog Tasmanian Salmon Raw Dog Food 3kg,big-dog-tasmanian-salmon-raw-dog-food,Big Dog,6660837212296,100000012909,9337940007235,3kg,27.98,Available
02/08/2023, 16:40:42,Big Dog BARF Lamb Raw Dog Food 3kg,big-dog-barf-lamb-raw-dog-food,Big Dog,6660844159112,122511000005,9337940004067,3kg,27.98,Available
02/08/2023, 16:40:42,Big Dog Beef Frozen Raw Dog Food 3kg,big-dog-beef-frozen-raw-dog-food,Big Dog,6660843700360,122511000008,9337940004050,3kg,27.99,Available
02/08/2023, 16:40:42,Prime100 SPD Chicken &amp; Brown Rice Dog Roll,prime100-spd-chicken-brown-rice-dog-roll,Prime,6660833017992,122512000096,9340710001111,2kg,18.99,Available
02/08/2023, 16:40:42,Big Dog Sensitive Skin Frozen Raw Dog Food 3kg,big-dog-sensitive-skin-frozen-raw-dog-food,Big Dog,6660838850696,122511000029,9337940005828,3kg,31.99,Available
02/08/2023, 16:40:42,Big Dog Chicken Frozen Raw Dog Food 3kg,big-dog-chicken-frozen-raw-dog-food,Big Dog,6660851859592,122511000007,9337940004043,3kg,27.98,Available
02/08/2023, 16:40:42,Supercoat Sensitive Adult Fish Dry Dog Food 15kg,supercoat-sensitive-adult-fish-dry-dog-food,Supercoat,7042971009160,100000102483,9300605147553,15kg,70.00,Available
02/08/2023, 16:40:42,Big Dog Turkey Frozen Raw Dog Food 3kg,big-dog-turkey-frozen-raw-dog-food,Big Dog,6660842651784,122511000003,9337940004111,3kg,31.99,Available
02/08/2023, 16:40:42,Prime100 SPD Wild Boar &amp; Pumpkin Fresh Roll 2kg,prime100-sk-d200f-wild-boar-pumpkin-cooked-dog-roll,Prime,6660836163720,100000012687,9340710001739,2kg,22.99,Available
02/08/2023, 16:40:42,Big Dog Roo Frozen Raw Dog Food 3kg,big-dog-roo-frozen-raw-dog-food,Big Dog,6660821778568,122511000002,9337940004104,3kg,35.48,Available
02/08/2023, 16:40:42,Prime100 SPD Duck &amp; Sweet Potato Fresh Roll 2kg,prime100-duck-sweet-potato-dog-roll,Prime,6660854415496,100000022366,9340710001753,2kg,22.98,Available
02/08/2023, 16:40:42,Prime100 SPD Kangaroo &amp; Potato Fresh Roll 2kg,prime100-sk-d200-kangaroo-potato-cooked-dog-roll,Prime,6660824629384,122515000072,9340710000473,2kg,22.98,Available
02/08/2023, 16:40:42,Big Dog Goat Raw Dog Food 3kg,big-dog-goat-raw-dog-food,Big Dog,6660823384200,100000022088,9337940007259,3kg,31.98,Available
02/08/2023, 16:40:42,Prime100 SPD Lamb &amp; Rosemary Fresh Roll 2kg,prime100-spd-lamb-rosemary-dog-roll,Prime,6660841439368,122512000097,9340710001135,2kg,28.98,Unavailable Online
02/08/2023, 16:40:42,Big Dog BARF Wellbeing For Dogs 3kg,big-dog-barf-wellbeing-for-dogs,Big Dog,6660853694600,122511000012,9337940004258,3kg,31.98,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Adult Dry Dog Food Lamb &amp; Brown Rice 15kg,ivory-coat-holistic-nutrition-adult-dry-dog-food-lamb-brown-rice-15kg,IVORY COAT,6873252823176,100000060226,9348601004579,15kg,110.00,Out of Stock
02/08/2023, 16:40:42,Supercoat Senior Fish Dry Dog Food 18kg,supercoat-senior-fish-dry-dog-food,Supercoat,7117458768008,100000102489,9300605147614,18kg,70.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet I/D Low Fat Digestive Care Wet Dog Food 370G,hills-prescription-diet-i-d-low-fat-digestive-care-wet-dog-food,Hill's VET,6660841767048,123011000078,052742186306,370g,6.32,Available
02/08/2023, 16:40:42,Big Dog BARF Small Dog Frozen Raw Dog Food 1.5kg,big-dog-barf-small-dog-frozen-raw-dog-food,Big Dog,6660842193032,122511000013,9337940004241,1.5kg,18.98,Available
02/08/2023, 16:40:42,Big Dog BARF Combo Raw Dog Roll 2kg 2kg,big-dog-barf-combo-raw-dog-roll-2kg,Big Dog,6661544738952,122513000017,9337940003169,2kg,15.99,Out of Stock
02/08/2023, 16:40:42,Leading Raw Puppy Life Stage Diet Wet Dog Food 2.72kg,leading-raw-puppy-life-stage-diet-wet-dog-food,Leading RAW,6660836950152,122512000052,9337940005972,2.72kg,24.98,Unavailable Online
02/08/2023, 16:40:42,Prime100 A/F200V Pea &amp; Hemp Oil Dog Roll 2kg,prime100-a-f200v-pea-hemp-oil-dog-roll,Prime,6660974215304,100000005629,9340710001647,2kg,29.98,Unavailable Online
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Adult Wet Dog Food Beef &amp; Brown Rice Loaf 400g,ivory-coat-holistic-nutrition-adult-wet-dog-food-beef-brown-rice-loaf-400g,IVORY COAT,6873253380232,100000024733,9348601004012,400g,4.76,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Senior Chicken &amp; Barley Wet Dog Food 370G,hills-science-diet-senior-chicken-barley-wet-dog-food,Hill's Science Diet,6660850286728,122718000035,052742705507,370g,4.75,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Adult Beef &amp; Barley Wet Dog Food 370G,hills-science-diet-adult-beef-barley-wet-dog-food,Hill's Science Diet,6660847206536,122718000032,052742703909,370g,4.75,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Grain Free Wet Puppy Food Chicken Stew 400g,ivory-coat-grain-free-wet-puppy-food-chicken-stew-400g,IVORY COAT,6873252069512,100000024729,9348601003893,400g,5.26,Out of Stock
02/08/2023, 16:40:42,Glow Adult Australian Lamb Raw Dog Food 2.72kg,glow-adult-australian-lamb-raw-dog-food,Glow,6661546279048,100000014546,9332596029822,2.72kg,28.49,Unavailable Online
02/08/2023, 16:40:42,Advance Small Oodles Salmon with Rice Dry Dog Food 2.5kg,advance-small-oodles-salmon-with-rice-dry-dog-food,Advance,6662007160968,100000024952,9334214054582,2.50kg,46.05,Out of Stock
02/08/2023, 16:40:42,Leading Raw Adult Life Stage Diet Wet Dog Food 2.72kg,leading-raw-adult-life-stage-diet-wet-dog-food,Leading RAW,6660850319496,122512000053,9337940005989,2.72kg,24.98,Available
02/08/2023, 16:40:42,Pro Plan Adult Chicken &amp; Vegetables in Gravy Wet Dog Food 368g,pro-plan-adult-chicken-vegetables-in-gravy-wet-dog-food,Pro Plan,6660838523016,122724000069,038100107978,368g,3.98,Out of Stock
